SampleID,Cancertype,Sampletype,ImTHscore
TCGA-C9-A480-01A-12R-A24H-07,hnsc,tumor,2.36866211
TCGA-CN-4722-01A-01R-1436-07,hnsc,tumor,3.033847555
TCGA-CN-4723-01A-01R-1436-07,hnsc,tumor,2.506248476
TCGA-CN-4725-01A-01R-1436-07,hnsc,tumor,2.568616422
TCGA-CN-4726-01A-01R-1436-07,hnsc,tumor,2.590079999
TCGA-CN-4727-01A-01R-1436-07,hnsc,tumor,2.684802418
TCGA-CN-4728-01A-01R-1436-07,hnsc,tumor,1.239312424
TCGA-CN-4729-01A-01R-1436-07,hnsc,tumor,2.865051688
TCGA-CN-4730-01A-01R-1436-07,hnsc,tumor,2.010448434
TCGA-CN-4731-01A-01R-1436-07,hnsc,tumor,2.572065202
TCGA-CN-4733-01A-02R-1873-07,hnsc,tumor,2.732177069
TCGA-CN-4734-01A-01R-1436-07,hnsc,tumor,2.644187096
TCGA-CN-4735-01A-01R-1436-07,hnsc,tumor,1.831352892
TCGA-CN-4736-01A-01R-1436-07,hnsc,tumor,1.92795258
TCGA-CN-4737-01A-01R-1436-07,hnsc,tumor,2.206528769
TCGA-CN-4738-01A-02R-1514-07,hnsc,tumor,2.853716551
TCGA-CN-4739-01A-02R-1514-07,hnsc,tumor,3.34104671
TCGA-CN-4740-01A-01R-1436-07,hnsc,tumor,1.401473498
TCGA-CN-4741-01A-01R-1436-07,hnsc,tumor,2.540358564
TCGA-CN-4742-01A-02R-1514-07,hnsc,tumor,1.735429736
TCGA-CN-5355-01A-01R-1436-07,hnsc,tumor,2.274312531
TCGA-CN-5356-01A-01R-1436-07,hnsc,tumor,2.919349989
TCGA-CN-5358-01A-01R-1514-07,hnsc,tumor,2.444450145
TCGA-CN-5359-01A-01R-1436-07,hnsc,tumor,2.401349608
TCGA-CN-5360-01A-01R-1436-07,hnsc,tumor,2.404647907
TCGA-CN-5361-01A-01R-1436-07,hnsc,tumor,1.775655112
TCGA-CN-5363-01A-01R-1436-07,hnsc,tumor,2.285259281
TCGA-CN-5364-01A-01R-1436-07,hnsc,tumor,1.781921087
TCGA-CN-5365-01A-01R-1436-07,hnsc,tumor,2.428798105
TCGA-CN-5366-01A-01R-1436-07,hnsc,tumor,2.126230604
TCGA-CN-5367-01A-01R-1436-07,hnsc,tumor,1.783854995
TCGA-CN-5369-01A-01R-1436-07,hnsc,tumor,2.212354028
TCGA-CN-5370-01A-01R-2016-07,hnsc,tumor,1.737888423
TCGA-CN-5373-01A-01R-1436-07,hnsc,tumor,2.403631672
TCGA-CN-5374-01A-01R-1436-07,hnsc,tumor,2.797863187
TCGA-CN-6010-01A-11R-1686-07,hnsc,tumor,2.79443205
TCGA-CN-6011-01A-11R-1686-07,hnsc,tumor,2.092974234
TCGA-CN-6012-01A-11R-1686-07,hnsc,tumor,2.398922466
TCGA-CN-6013-01A-11R-1686-07,hnsc,tumor,2.187244729
TCGA-CN-6016-01A-11R-1686-07,hnsc,tumor,1.783573991
TCGA-CN-6017-01A-11R-1686-07,hnsc,tumor,2.928972844
TCGA-CN-6018-01A-11R-1686-07,hnsc,tumor,1.764829869
TCGA-CN-6019-01A-11R-1686-07,hnsc,tumor,1.150177201
TCGA-CN-6020-01A-11R-1686-07,hnsc,tumor,2.465018679
TCGA-CN-6021-01A-11R-1686-07,hnsc,tumor,3.300268362
TCGA-CN-6022-01A-21R-1686-07,hnsc,tumor,1.665379228
TCGA-CN-6023-01A-11R-1686-07,hnsc,tumor,2.645267722
TCGA-CN-6024-01A-11R-1686-07,hnsc,tumor,2.533069827
TCGA-CN-6988-01A-11R-1915-07,hnsc,tumor,2.886374986
TCGA-CN-6989-01A-11R-1915-07,hnsc,tumor,1.638628612
TCGA-CN-6992-01A-11R-1915-07,hnsc,tumor,2.145036352
TCGA-CN-6994-01A-11R-1915-07,hnsc,tumor,1.856962135
TCGA-CN-6995-01A-31R-2016-07,hnsc,tumor,2.589489748
TCGA-CN-6996-01A-11R-1915-07,hnsc,tumor,2.0773789
TCGA-CN-6997-01A-11R-2016-07,hnsc,tumor,2.318765852
TCGA-CN-6998-01A-23R-2016-07,hnsc,tumor,2.38287378
TCGA-CN-A497-01A-11R-A24H-07,hnsc,tumor,2.893930445
TCGA-CN-A498-01A-11R-A24H-07,hnsc,tumor,2.848452853
TCGA-CN-A499-01A-11R-A24H-07,hnsc,tumor,2.759433766
TCGA-CN-A49A-01A-11R-A24H-07,hnsc,tumor,2.029849481
TCGA-CN-A49B-01A-31R-A24H-07,hnsc,tumor,2.255691179
TCGA-CN-A49C-01A-11R-A24H-07,hnsc,tumor,3.077256569
TCGA-CN-A63T-01A-11R-A28V-07,hnsc,tumor,2.142327801
TCGA-CN-A63U-01A-11R-A30B-07,hnsc,tumor,2.719285326
TCGA-CN-A63V-01A-11R-A466-07,hnsc,tumor,2.150096539
TCGA-CN-A63W-01A-11R-A30B-07,hnsc,tumor,1.769938624
TCGA-CN-A641-01A-11R-A30B-07,hnsc,tumor,2.616246924
TCGA-CN-A642-01A-12R-A30B-07,hnsc,tumor,2.929000288
TCGA-CN-A6UY-01A-12R-A34R-07,hnsc,tumor,2.691554758
TCGA-CN-A6V1-01A-12R-A34R-07,hnsc,tumor,2.761321067
TCGA-CN-A6V3-01A-12R-A34R-07,hnsc,tumor,2.679922384
TCGA-CN-A6V6-01A-12R-A34R-07,hnsc,tumor,2.798073018
TCGA-CN-A6V7-01A-12R-A34R-07,hnsc,tumor,3.088934279
TCGA-CQ-5323-01A-01R-1686-07,hnsc,tumor,2.848102751
TCGA-CQ-5324-01A-01R-1686-07,hnsc,tumor,2.666809851
TCGA-CQ-5325-01A-01R-1686-07,hnsc,tumor,2.738009778
TCGA-CQ-5326-01A-01R-1873-07,hnsc,tumor,1.928592565
TCGA-CQ-5327-01A-01R-1686-07,hnsc,tumor,2.594306829
TCGA-CQ-5329-01A-01R-1686-07,hnsc,tumor,1.494844585
TCGA-CQ-5330-01A-01R-1686-07,hnsc,tumor,1.856631473
TCGA-CQ-5331-01A-02R-1873-07,hnsc,tumor,2.302483518
TCGA-CQ-5332-01A-01R-1686-07,hnsc,tumor,2.045940296
TCGA-CQ-5333-01A-01R-2403-07,hnsc,tumor,2.44186177
TCGA-CQ-5334-01A-01R-1686-07,hnsc,tumor,2.370273693
TCGA-CQ-6218-01A-11R-1915-07,hnsc,tumor,2.09456007
TCGA-CQ-6219-01A-11R-1915-07,hnsc,tumor,2.524780395
TCGA-CQ-6220-01A-11R-1915-07,hnsc,tumor,2.272300103
TCGA-CQ-6221-01A-11R-2081-07,hnsc,tumor,1.4343205
TCGA-CQ-6222-01A-11R-1915-07,hnsc,tumor,1.773555503
TCGA-CQ-6223-01A-11R-1915-07,hnsc,tumor,2.45763025
TCGA-CQ-6224-01A-11R-1915-07,hnsc,tumor,1.584059194
TCGA-CQ-6225-01A-11R-1915-07,hnsc,tumor,2.723111102
TCGA-CQ-6227-01A-11R-1915-07,hnsc,tumor,1.671534596
TCGA-CQ-6228-01A-11R-1915-07,hnsc,tumor,2.055407153
TCGA-CQ-6229-01A-11R-1915-07,hnsc,tumor,2.599756933
TCGA-CQ-7063-01A-11R-2403-07,hnsc,tumor,2.493990892
TCGA-CQ-7065-01A-11R-2081-07,hnsc,tumor,2.397563928
TCGA-CQ-7067-01A-11R-2232-07,hnsc,tumor,2.243031896
TCGA-CQ-7068-01A-11R-2081-07,hnsc,tumor,2.517549957
TCGA-CQ-7069-01A-11R-2403-07,hnsc,tumor,2.467474362
TCGA-CQ-7071-01A-12R-A30B-07,hnsc,tumor,2.259900549
TCGA-CQ-7072-01A-21R-A30B-07,hnsc,tumor,2.031893575
TCGA-CQ-A4C6-01A-11R-A24Z-07,hnsc,tumor,2.169021507
TCGA-CQ-A4C7-01A-11R-A24Z-07,hnsc,tumor,2.101004349
TCGA-CQ-A4C9-01A-11R-A24Z-07,hnsc,tumor,2.082907498
TCGA-CQ-A4CA-01A-11R-A24Z-07,hnsc,tumor,2.301146354
TCGA-CQ-A4CB-01A-11R-A24Z-07,hnsc,tumor,2.215164559
TCGA-CQ-A4CD-01A-21R-A24Z-07,hnsc,tumor,2.386631586
TCGA-CQ-A4CE-01A-11R-A266-07,hnsc,tumor,2.835959298
TCGA-CQ-A4CG-01A-11R-A266-07,hnsc,tumor,2.257352457
TCGA-CQ-A4CH-01A-11R-A266-07,hnsc,tumor,1.603183378
TCGA-CQ-A4CI-01A-11R-A266-07,hnsc,tumor,2.42650995
TCGA-CR-5243-01A-01R-1514-07,hnsc,tumor,3.049886515
TCGA-CR-5247-01A-01R-2016-07,hnsc,tumor,1.57025928
TCGA-CR-5248-01A-01R-2016-07,hnsc,tumor,2.63673752
TCGA-CR-5249-01A-01R-1514-07,hnsc,tumor,3.058584441
TCGA-CR-5250-01A-01R-1514-07,hnsc,tumor,2.504049984
TCGA-CR-6467-01A-11R-1873-07,hnsc,tumor,2.875510223
TCGA-CR-6470-01A-11R-1873-07,hnsc,tumor,2.6808692
TCGA-CR-6471-01A-11R-1873-07,hnsc,tumor,2.758708658
TCGA-CR-6472-01A-11R-1873-07,hnsc,tumor,3.131877357
TCGA-CR-6473-01A-11R-1873-07,hnsc,tumor,2.750812965
TCGA-CR-6474-01A-11R-1873-07,hnsc,tumor,2.448860868
TCGA-CR-6477-01A-11R-1873-07,hnsc,tumor,2.025633928
TCGA-CR-6478-01A-11R-1873-07,hnsc,tumor,2.037344706
TCGA-CR-6480-01A-11R-1873-07,hnsc,tumor,2.880443599
TCGA-CR-6481-01A-11R-1873-07,hnsc,tumor,2.567708559
TCGA-CR-6482-01A-11R-1873-07,hnsc,tumor,2.656793786
TCGA-CR-6484-01A-11R-1873-07,hnsc,tumor,2.010307293
TCGA-CR-6487-01A-11R-1873-07,hnsc,tumor,2.766601752
TCGA-CR-6488-01A-12R-2081-07,hnsc,tumor,1.267388527
TCGA-CR-6491-01A-11R-1873-07,hnsc,tumor,2.746385216
TCGA-CR-6492-01A-12R-2081-07,hnsc,tumor,2.753541072
TCGA-CR-6493-01A-11R-1873-07,hnsc,tumor,2.718933441
TCGA-CR-7364-01A-11R-2016-07,hnsc,tumor,2.915363181
TCGA-CR-7365-01A-11R-2016-07,hnsc,tumor,1.293524144
TCGA-CR-7367-01A-11R-2016-07,hnsc,tumor,2.190398611
TCGA-CR-7368-01A-11R-2132-07,hnsc,tumor,2.499850177
TCGA-CR-7369-01A-11R-2132-07,hnsc,tumor,2.621833537
TCGA-CR-7370-01A-11R-2132-07,hnsc,tumor,2.853338306
TCGA-CR-7371-01A-11R-2016-07,hnsc,tumor,2.898196908
TCGA-CR-7372-01A-11R-2016-07,hnsc,tumor,2.84392748
TCGA-CR-7373-01A-11R-2016-07,hnsc,tumor,2.131360006
TCGA-CR-7374-01A-11R-2016-07,hnsc,tumor,3.056976246
TCGA-CR-7376-01A-11R-2132-07,hnsc,tumor,1.885555043
TCGA-CR-7377-01A-11R-2016-07,hnsc,tumor,2.259575848
TCGA-CR-7379-01A-11R-2016-07,hnsc,tumor,2.102952379
TCGA-CR-7380-01A-11R-2016-07,hnsc,tumor,2.110961427
TCGA-CR-7382-01A-11R-2132-07,hnsc,tumor,1.848420338
TCGA-CR-7383-01A-11R-2132-07,hnsc,tumor,2.388486458
TCGA-CR-7385-01A-11R-2016-07,hnsc,tumor,2.670903185
TCGA-CR-7386-01A-11R-2016-07,hnsc,tumor,1.776546199
TCGA-CR-7388-01A-11R-2016-07,hnsc,tumor,2.898321493
TCGA-CR-7389-01A-11R-2016-07,hnsc,tumor,2.645929357
TCGA-CR-7390-01A-11R-2016-07,hnsc,tumor,2.458718921
TCGA-CR-7391-01A-11R-2016-07,hnsc,tumor,2.444961246
TCGA-CR-7392-01A-11R-2016-07,hnsc,tumor,2.458005333
TCGA-CR-7393-01A-11R-2016-07,hnsc,tumor,2.941429466
TCGA-CR-7394-01A-11R-2016-07,hnsc,tumor,2.739970278
TCGA-CR-7395-01A-11R-2016-07,hnsc,tumor,2.599003911
TCGA-CR-7397-01A-11R-2016-07,hnsc,tumor,1.94729746
TCGA-CR-7398-01A-11R-2016-07,hnsc,tumor,2.425656899
TCGA-CR-7399-01A-11R-2016-07,hnsc,tumor,2.763037677
TCGA-CR-7401-01A-11R-2016-07,hnsc,tumor,2.690696091
TCGA-CR-7402-01A-11R-2016-07,hnsc,tumor,2.894390866
TCGA-CR-7404-01A-11R-2132-07,hnsc,tumor,2.534122457
TCGA-CV-5430-01A-02R-1686-07,hnsc,tumor,2.735427266
TCGA-CV-5431-01A-01R-1514-07,hnsc,tumor,2.803178699
TCGA-CV-5432-01A-02R-1686-07,hnsc,tumor,2.85101717
TCGA-CV-5434-01A-01R-1686-07,hnsc,tumor,1.353525614
TCGA-CV-5435-01A-01R-1686-07,hnsc,tumor,1.977979714
TCGA-CV-5436-01A-01R-1514-07,hnsc,tumor,2.491839807
TCGA-CV-5439-01A-01R-1686-07,hnsc,tumor,2.834389132
TCGA-CV-5440-01A-01R-1514-07,hnsc,tumor,2.570669706
TCGA-CV-5441-01A-01R-1514-07,hnsc,tumor,2.294991375
TCGA-CV-5442-01A-01R-1514-07,hnsc,tumor,2.924414923
TCGA-CV-5443-01A-01R-1514-07,hnsc,tumor,2.336752213
TCGA-CV-5444-01A-02R-1514-07,hnsc,tumor,1.930796912
TCGA-CV-5966-01A-11R-1686-07,hnsc,tumor,2.256568919
TCGA-CV-5970-01A-11R-1686-07,hnsc,tumor,2.667536983
TCGA-CV-5971-01A-11R-1686-07,hnsc,tumor,2.312643787
TCGA-CV-5973-01A-11R-1686-07,hnsc,tumor,1.77871255
TCGA-CV-5976-01A-11R-1686-07,hnsc,tumor,1.750439972
TCGA-CV-5977-01A-11R-1686-07,hnsc,tumor,2.205027614
TCGA-CV-5978-01A-11R-1686-07,hnsc,tumor,1.128378079
TCGA-CV-5979-01A-11R-1686-07,hnsc,tumor,2.355528933
TCGA-CV-6003-01A-11R-1686-07,hnsc,tumor,2.348553198
TCGA-CV-6433-01A-11R-1686-07,hnsc,tumor,2.295048082
TCGA-CV-6436-01A-11R-1686-07,hnsc,tumor,2.203820806
TCGA-CV-6441-01A-11R-1686-07,hnsc,tumor,2.521891322
TCGA-CV-6933-01A-11R-1915-07,hnsc,tumor,1.079205516
TCGA-CV-6934-01A-11R-1915-07,hnsc,tumor,1.73486253
TCGA-CV-6935-01A-11R-1915-07,hnsc,tumor,2.017327879
TCGA-CV-6936-01A-11R-1915-07,hnsc,tumor,2.716648601
TCGA-CV-6937-01A-11R-2016-07,hnsc,tumor,1.240466917
TCGA-CV-6938-01A-11R-1915-07,hnsc,tumor,2.153849014
TCGA-CV-6939-01A-11R-1915-07,hnsc,tumor,2.286932621
TCGA-CV-6940-01A-11R-1915-07,hnsc,tumor,2.319889811
TCGA-CV-6941-01A-11R-1915-07,hnsc,tumor,2.114440546
TCGA-CV-6942-01A-21R-2016-07,hnsc,tumor,2.521991728
TCGA-CV-6943-01A-11R-1915-07,hnsc,tumor,2.812115892
TCGA-CV-6945-01A-11R-1915-07,hnsc,tumor,1.889616439
TCGA-CV-6948-01A-11R-1915-07,hnsc,tumor,2.001130986
TCGA-CV-6950-01A-11R-1915-07,hnsc,tumor,2.163827415
TCGA-CV-6951-01A-11R-1915-07,hnsc,tumor,3.034139148
TCGA-CV-6952-01A-11R-1915-07,hnsc,tumor,2.328539759
TCGA-CV-6953-01A-11R-1915-07,hnsc,tumor,2.754395502
TCGA-CV-6954-01A-11R-1915-07,hnsc,tumor,2.338406931
TCGA-CV-6955-01A-11R-2016-07,hnsc,tumor,2.523500438
TCGA-CV-6956-01A-21R-2016-07,hnsc,tumor,1.481121611
TCGA-CV-6959-01A-11R-1915-07,hnsc,tumor,1.809019834
TCGA-CV-6960-01A-41R-2016-07,hnsc,tumor,2.295898943
TCGA-CV-6961-01A-21R-1915-07,hnsc,tumor,2.575314715
TCGA-CV-6962-01A-11R-1915-07,hnsc,tumor,2.064321383
TCGA-CV-7089-01A-11R-2016-07,hnsc,tumor,2.25757413
TCGA-CV-7090-01A-11R-2016-07,hnsc,tumor,1.503344822
TCGA-CV-7091-01A-11R-2016-07,hnsc,tumor,2.60014884
TCGA-CV-7095-01A-21R-2016-07,hnsc,tumor,2.368797997
TCGA-CV-7097-01A-11R-2016-07,hnsc,tumor,1.451136851
TCGA-CV-7099-01A-41R-2016-07,hnsc,tumor,2.165926112
TCGA-CV-7100-01A-11R-2016-07,hnsc,tumor,2.378054012
TCGA-CV-7101-01A-11R-2016-07,hnsc,tumor,2.505871166
TCGA-CV-7102-01A-11R-2016-07,hnsc,tumor,1.302513173
TCGA-CV-7103-01A-21R-2016-07,hnsc,tumor,2.28836327
TCGA-CV-7104-01A-11R-2016-07,hnsc,tumor,1.996214883
TCGA-CV-7177-01A-11R-2016-07,hnsc,tumor,1.856511279
TCGA-CV-7178-01A-21R-2016-07,hnsc,tumor,1.83728481
TCGA-CV-7180-01A-11R-2016-07,hnsc,tumor,3.044300581
TCGA-CV-7183-01A-11R-2016-07,hnsc,tumor,2.497355261
TCGA-CV-7235-01A-11R-2016-07,hnsc,tumor,2.584164726
TCGA-CV-7236-01A-11R-2016-07,hnsc,tumor,2.49958297
TCGA-CV-7238-01A-11R-2016-07,hnsc,tumor,2.219724164
TCGA-CV-7242-01A-11R-2016-07,hnsc,tumor,2.906541764
TCGA-CV-7243-01A-11R-2016-07,hnsc,tumor,1.557838669
TCGA-CV-7245-01A-11R-2016-07,hnsc,tumor,2.593126585
TCGA-CV-7247-01A-11R-2016-07,hnsc,tumor,1.429597007
TCGA-CV-7248-01A-11R-2016-07,hnsc,tumor,2.319073006
TCGA-CV-7250-01A-11R-2016-07,hnsc,tumor,2.443007583
TCGA-CV-7252-01A-11R-2016-07,hnsc,tumor,2.340401104
TCGA-CV-7253-01A-11R-2016-07,hnsc,tumor,2.362740366
TCGA-CV-7254-01A-11R-2016-07,hnsc,tumor,2.179239863
TCGA-CV-7255-01A-11R-2016-07,hnsc,tumor,1.504331928
TCGA-CV-7261-01A-11R-2016-07,hnsc,tumor,2.460779975
TCGA-CV-7263-01A-11R-2016-07,hnsc,tumor,1.440494432
TCGA-CV-7406-01A-11R-2081-07,hnsc,tumor,2.489699778
TCGA-CV-7407-01A-11R-2081-07,hnsc,tumor,2.494426886
TCGA-CV-7409-01A-31R-2232-07,hnsc,tumor,2.218991672
TCGA-CV-7410-01A-21R-2081-07,hnsc,tumor,2.570287512
TCGA-CV-7411-01A-11R-2081-07,hnsc,tumor,2.557753633
TCGA-CV-7413-01A-11R-2081-07,hnsc,tumor,2.010350805
TCGA-CV-7414-01A-11R-2081-07,hnsc,tumor,2.86534867
TCGA-CV-7415-01A-11R-2081-07,hnsc,tumor,2.256378272
TCGA-CV-7416-01A-11R-2081-07,hnsc,tumor,2.482685705
TCGA-CV-7418-01A-11R-2081-07,hnsc,tumor,2.552515973
TCGA-CV-7421-01A-11R-2081-07,hnsc,tumor,1.953349697
TCGA-CV-7422-01A-21R-2081-07,hnsc,tumor,2.054288952
TCGA-CV-7423-01A-11R-2081-07,hnsc,tumor,2.093733474
TCGA-CV-7424-01A-11R-2081-07,hnsc,tumor,2.203197575
TCGA-CV-7425-01A-11R-2081-07,hnsc,tumor,2.760190626
TCGA-CV-7427-01A-11R-2081-07,hnsc,tumor,2.444462714
TCGA-CV-7428-01A-11R-2132-07,hnsc,tumor,1.597874889
TCGA-CV-7429-01A-11R-2132-07,hnsc,tumor,1.775374449
TCGA-CV-7430-01A-11R-2132-07,hnsc,tumor,2.785550319
TCGA-CV-7432-01A-11R-2132-07,hnsc,tumor,2.395372499
TCGA-CV-7433-01A-11R-2132-07,hnsc,tumor,2.336835464
TCGA-CV-7434-01A-11R-2132-07,hnsc,tumor,2.185460976
TCGA-CV-7435-01A-11R-2132-07,hnsc,tumor,1.860353108
TCGA-CV-7437-01A-21R-2132-07,hnsc,tumor,2.973049071
TCGA-CV-7438-01A-21R-2132-07,hnsc,tumor,1.854912481
TCGA-CV-7440-01A-11R-2132-07,hnsc,tumor,2.284452959
TCGA-CV-7446-01A-11R-2232-07,hnsc,tumor,2.518243729
TCGA-CV-7568-01A-11R-2232-07,hnsc,tumor,2.486731916
TCGA-CV-A45O-01A-21R-A24H-07,hnsc,tumor,2.876837159
TCGA-CV-A45P-01A-11R-A24H-07,hnsc,tumor,2.62504643
TCGA-CV-A45Q-01A-11R-A24H-07,hnsc,tumor,2.547290708
TCGA-CV-A45R-01A-11R-A24H-07,hnsc,tumor,2.103316688
TCGA-CV-A45T-01A-11R-A24H-07,hnsc,tumor,2.513575547
TCGA-CV-A45U-01A-12R-A24H-07,hnsc,tumor,2.622515928
TCGA-CV-A45V-01A-21R-A24Z-07,hnsc,tumor,2.75478316
TCGA-CV-A45W-01A-11R-A24Z-07,hnsc,tumor,1.97096106
TCGA-CV-A45X-01A-21R-A24Z-07,hnsc,tumor,1.57471016
TCGA-CV-A45Y-01A-11R-A24Z-07,hnsc,tumor,1.837940634
TCGA-CV-A45Z-01A-21R-A24Z-07,hnsc,tumor,2.688369428
TCGA-CV-A460-01A-21R-A24Z-07,hnsc,tumor,2.626243692
TCGA-CV-A461-01A-41R-A266-07,hnsc,tumor,2.450221433
TCGA-CV-A463-01A-11R-A266-07,hnsc,tumor,2.798685349
TCGA-CV-A464-01A-11R-A266-07,hnsc,tumor,2.072201628
TCGA-CV-A465-01A-11R-A266-07,hnsc,tumor,2.173557186
TCGA-CV-A468-01A-11R-A266-07,hnsc,tumor,3.030336765
TCGA-CV-A6JD-01A-11R-A31N-07,hnsc,tumor,2.534903474
TCGA-CV-A6JE-01A-11R-A31N-07,hnsc,tumor,2.661507857
TCGA-CV-A6JM-01A-11R-A31N-07,hnsc,tumor,2.148425065
TCGA-CV-A6JN-01A-11R-A31N-07,hnsc,tumor,3.044749095
TCGA-CV-A6JO-01B-11R-A34R-07,hnsc,tumor,2.41873652
TCGA-CV-A6JT-01A-11R-A31N-07,hnsc,tumor,2.511569598
TCGA-CV-A6JU-01A-11R-A31N-07,hnsc,tumor,2.328053102
TCGA-CV-A6JY-01A-11R-A31N-07,hnsc,tumor,3.085690695
TCGA-CV-A6JZ-01A-11R-A31N-07,hnsc,tumor,2.299512709
TCGA-CV-A6K0-01B-21R-A31N-07,hnsc,tumor,2.364712889
TCGA-CV-A6K1-01A-11R-A31N-07,hnsc,tumor,2.78452651
TCGA-CV-A6K2-01A-11R-A31N-07,hnsc,tumor,2.109050078
TCGA-CX-7082-01A-11R-2016-07,hnsc,tumor,2.212344961
TCGA-CX-7085-01A-21R-2016-07,hnsc,tumor,2.631018722
TCGA-CX-7086-01A-11R-2081-07,hnsc,tumor,2.755241364
TCGA-CX-7219-01A-11R-2016-07,hnsc,tumor,1.999858153
TCGA-CX-A4AQ-01A-11R-A24Z-07,hnsc,tumor,2.715671869
TCGA-D6-6515-01A-21R-1873-07,hnsc,tumor,2.651600353
TCGA-D6-6516-01A-11R-1873-07,hnsc,tumor,2.965903173
TCGA-D6-6517-01A-11R-1873-07,hnsc,tumor,2.684380955
TCGA-D6-6823-01A-11R-1915-07,hnsc,tumor,2.606977925
TCGA-D6-6824-01A-11R-1915-07,hnsc,tumor,1.974384862
TCGA-D6-6825-01A-21R-1915-07,hnsc,tumor,2.46897344
TCGA-D6-6826-01A-11R-1915-07,hnsc,tumor,1.850689459
TCGA-D6-6827-01A-11R-1915-07,hnsc,tumor,2.461132188
TCGA-D6-8568-01A-11R-2403-07,hnsc,tumor,2.376814688
TCGA-D6-8569-01A-11R-2403-07,hnsc,tumor,2.503138737
TCGA-D6-A4Z9-01A-11R-A24Z-07,hnsc,tumor,2.31631871
TCGA-D6-A4ZB-01A-11R-A24Z-07,hnsc,tumor,2.315532549
TCGA-D6-A6EK-01A-11R-A31N-07,hnsc,tumor,3.059457381
TCGA-D6-A6EM-01A-21R-A31N-07,hnsc,tumor,2.308697734
TCGA-D6-A6EN-01A-11R-A31N-07,hnsc,tumor,1.881498096
TCGA-D6-A6EO-01A-11R-A31N-07,hnsc,tumor,2.872834008
TCGA-D6-A6EP-01A-11R-A31N-07,hnsc,tumor,2.451404789
TCGA-D6-A6EQ-01A-11R-A31N-07,hnsc,tumor,2.183620027
TCGA-D6-A6ES-01A-12R-A31N-07,hnsc,tumor,2.146692321
TCGA-D6-A74Q-01A-11R-A34R-07,hnsc,tumor,3.071150176
TCGA-DQ-5624-01A-01R-1873-07,hnsc,tumor,2.579408504
TCGA-DQ-5625-01A-01R-1873-07,hnsc,tumor,2.748096925
TCGA-DQ-5629-01A-01R-1873-07,hnsc,tumor,2.686207945
TCGA-DQ-5630-01A-01R-1873-07,hnsc,tumor,2.146347837
TCGA-DQ-5631-01A-01R-1873-07,hnsc,tumor,2.409370043
TCGA-DQ-7588-01A-11R-2081-07,hnsc,tumor,2.349816817
TCGA-DQ-7589-01A-11R-2232-07,hnsc,tumor,3.163022855
TCGA-DQ-7590-01A-11R-2232-07,hnsc,tumor,1.723867847
TCGA-DQ-7591-01A-11R-2081-07,hnsc,tumor,2.903318561
TCGA-DQ-7592-01A-11R-2081-07,hnsc,tumor,2.064205895
TCGA-DQ-7593-01A-11R-2232-07,hnsc,tumor,2.796057743
TCGA-DQ-7594-01A-11R-2232-07,hnsc,tumor,2.92058167
TCGA-DQ-7595-01A-11R-2232-07,hnsc,tumor,3.200689694
TCGA-DQ-7596-01A-11R-2232-07,hnsc,tumor,2.850641308
TCGA-F7-7848-01A-11R-2132-07,hnsc,tumor,2.605444913
TCGA-F7-8298-01A-11R-2403-07,hnsc,tumor,1.5890802
TCGA-F7-8489-01A-31R-2403-07,hnsc,tumor,2.337819081
TCGA-F7-A50G-01A-11R-A266-07,hnsc,tumor,2.366512032
TCGA-F7-A50I-01A-11R-A28V-07,hnsc,tumor,2.422837016
TCGA-F7-A50J-01A-21R-A28V-07,hnsc,tumor,2.320096459
TCGA-F7-A61S-01A-11R-A28V-07,hnsc,tumor,2.567061052
TCGA-F7-A61V-01A-11R-A28V-07,hnsc,tumor,2.91789197
TCGA-F7-A61W-01A-11R-A28V-07,hnsc,tumor,2.24210869
TCGA-F7-A620-01A-11R-A28V-07,hnsc,tumor,2.331004326
TCGA-F7-A622-01A-11R-A28V-07,hnsc,tumor,2.346371579
TCGA-F7-A623-01A-11R-A28V-07,hnsc,tumor,2.499616565
TCGA-F7-A624-01A-22R-A30B-07,hnsc,tumor,2.423538219
TCGA-H7-7774-01A-21R-2081-07,hnsc,tumor,2.877360876
TCGA-H7-8501-01A-11R-2403-07,hnsc,tumor,2.125803844
TCGA-H7-8502-01A-11R-2403-07,hnsc,tumor,2.574518735
TCGA-H7-A6C4-01A-11R-A30B-07,hnsc,tumor,2.785443257
TCGA-H7-A76A-01A-51R-A34R-07,hnsc,tumor,2.767185435
TCGA-HD-7229-01A-11R-2016-07,hnsc,tumor,2.613511121
TCGA-HD-7753-01A-11R-2081-07,hnsc,tumor,2.281594558
TCGA-HD-7754-01A-11R-2081-07,hnsc,tumor,2.057863399
TCGA-HD-7831-01A-11R-2132-07,hnsc,tumor,1.597596708
TCGA-HD-7832-01A-11R-2132-07,hnsc,tumor,2.125330996
TCGA-HD-7917-01A-11R-2232-07,hnsc,tumor,2.334732163
TCGA-HD-8224-01A-11R-2403-07,hnsc,tumor,2.39070034
TCGA-HD-8314-01A-11R-2403-07,hnsc,tumor,1.732384944
TCGA-HD-8634-01A-11R-2403-07,hnsc,tumor,2.321085915
TCGA-HD-8635-01A-11R-2403-07,hnsc,tumor,2.225343317
TCGA-HD-A4C1-01A-11R-A24H-07,hnsc,tumor,2.213569801
TCGA-HD-A633-01A-11R-A28V-07,hnsc,tumor,2.570585254
